local_timezone,device_id,start_timestamp,end_timestamp,provider,double_latitude,double_longitude,distance,speed,is_stationary,distance_from_home,home_label,cluster_label
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676314329169,1676314509164,gps,38.6481559701528,-90.3116958576948,0.0,0.0,1,3283.247836891273,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676314509165,1676314689160,gps,38.6481559701528,-90.3116958576948,293.20355472218915,5.864201410030673,0,3283.247836891273,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676314689161,1676314869155,gps,38.6480499155864,-90.30832233481091,0.0,0.0,1,3066.6726308118177,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676314869156,1676315049167,gps,38.6480499155864,-90.30832233481091,258.4496584924936,5.168648593276987,0,3066.6726308118177,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676315049168,1676315229147,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676315229148,1676315409143,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676315409144,1676315589139,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676315589140,1676315769135,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676315769136,1676315949130,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676315949131,1676316129127,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676316129128,1676316309122,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676316309123,1676316489118,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676316489119,1676316669114,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676316669115,1676316849110,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676316849111,1676317029106,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676317029107,1676317209102,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676317209103,1676317389098,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676317389099,1676317569093,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676317569094,1676317749316,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676317749317,1676317929321,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676317929322,1676318109326,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676318109327,1676318289332,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676318289333,1676318469337,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676318469338,1676318649341,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676318649342,1676318829346,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676318829347,1676319009351,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676319009352,1676319189356,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676319189357,1676319369362,gps,38.6472066968025,-90.30554904187271,0.0,0.0,1,2835.0278914309024,1,3.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676319729373,1676319909378,gps,38.6476591635898,-90.30633526704571,274.76225001514933,5.495061831575268,0,2917.9353388986406,1,
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676319909379,1676320089381,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676320089382,1676320269386,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676320269387,1676320449391,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676320449392,1676320629397,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676320629398,1676320809401,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676320809402,1676320989407,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676320989408,1676321169372,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676321169373,1676321349371,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676321349372,1676321529372,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676321529373,1676321709375,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676321709376,1676321889378,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676321889379,1676322069380,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676322069381,1676322249383,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676322249384,1676322429386,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676322429387,1676322609389,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676322609390,1676322789392,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676322789393,1676322969394,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676322969395,1676323149376,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676323149377,1676323329355,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
America/New_York,c8524dee-8a13-45b9-85f8-9073f7a9177e,1676323329356,1676323509356,gps,38.648306141578104,-90.3093887892885,0.0,0.0,1,3151.4460140086385,1,2.0
