"timestamp","device_id","sensor"
1676310009000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310189000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310369000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310729000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676310909000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311089000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311269000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311629000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311809000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676311989000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312169000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312529000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312709000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312889000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676312949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313069000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313429000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313609000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313789000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676313969000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314329000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314509000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314689000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676314869000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315229000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315409000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315589000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315769000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676315949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316129000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316309000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316489000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316669000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676316849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317029000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317209000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317389000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317569000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676317929000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318109000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318289000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318469000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318829000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676318949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319009000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319189000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319369000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319729000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676319909000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320089000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320269000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320629000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320809000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676320989000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321169000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321529000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321709000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321889000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676321949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322069000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322429000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322609000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322789000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676322969000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323329000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323509000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323689000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676323869000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324229000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324409000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324589000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324769000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676324949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325129000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325309000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325489000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325669000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676325849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326029000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326209000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326389000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326569000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676326929000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327109000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327289000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327469000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327829000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676327949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328009000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328189000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328369000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328729000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676328909000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329089000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329269000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329629000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329809000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676329989000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330169000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330529000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330709000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330889000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676330949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331069000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331429000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331609000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331789000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676331969000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332329000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332509000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332689000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676332869000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333229000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333409000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333589000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333769000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676333949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334129000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334309000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334489000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334669000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676334849000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335029000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335149000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335209000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335389000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335449000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335569000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335749000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676335929000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336049000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336109000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336289000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336349000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336469000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336649000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336829000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676336949000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337009000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337189000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337249000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337369000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337549000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337681000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337861000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676337982000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338041000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338221000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338282000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338401000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338581000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338582000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338761000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338882000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676338941000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339121000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339182000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339301000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339481000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339482000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339661000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339782000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676339841000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340021000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340082000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340201000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340381000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340382000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340561000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340682000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340741000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340921000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676340982000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341101000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341281000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341282000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341461000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341582000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341641000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341821000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676341882000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342001000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342181000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342182000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342361000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342482000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342541000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342721000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342782000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676342901000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343081000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343082000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343261000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343382000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343441000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343621000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343682000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343801000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343981000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676343982000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344161000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344282000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344341000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344521000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344582000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344701000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344881000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676344882000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345061000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345182000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345241000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345421000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345482000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345601000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345781000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345782000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676345961000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346082000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346141000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346321000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346382000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346501000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346681000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346682000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346861000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676346982000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347041000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347221000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347282000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347401000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347581000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347582000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347761000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347882000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676347941000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348121000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348182000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348301000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348481000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348482000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348661000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348782000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676348841000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349021000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349082000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349201000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349381000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349382000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349561000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349682000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349741000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349921000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676349982000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350101000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350281000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350282000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350461000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350582000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350641000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350821000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676350882000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351001000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351181000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351182000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351361000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351482000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351541000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351721000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351782000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676351901000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352081000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352082000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352261000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352382000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352441000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352621000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352682000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
1676352801000,"c8524dee-8a13-45b9-85f8-9073f7a9177e",1
